PlayerID,Player,Pos,Age,Tm,Year,G,GS,MP,PTS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,TARGET
robined01,Eddie Robinson,SF,23,CHH,2000,67,8,1112,471,212,386,0.5492227979274611,0,4,0,212,382,0.5549738219895288,0.5492227979274611,47,64,0.734375,54,130,184,32,48,25,39,67,TRUE
robingl01,Glenn Robinson,SF,22,MIL,1995,80,76,2958,1755,636,1410,0.45106383,86,268,0.3208955223880597,550,1142,0.4816112084063047,0.48156028368794324,397,499,0.7955911823647295,169,344,513,197,115,22,313,234,TRUE
robingl02,Glenn Robinson III,SG,21,MIN/PHI,2015,35,1,261,73,26,67,0.3880597014925373,5,19,0.2631578947368421,21,48,0.4375,0.4253731343283582,16,24,0.6666666666666666,15,24,39,11,6,1,11,15,TRUE
robinja02,James Robinson,PG,23,POR,1994,58,3,673,276,104,285,0.3649122807017544,23,73,0.3150684931506849,81,212,0.38207547169811323,0.4052631578947368,45,67,0.6716417910447762,34,44,78,68,30,15,52,69,TRUE
robinja03,Jamal Robinson,SF,27,MIA,2001,6,0,72,6,3,22,0.13636363636363635,0,2,0,3,20,0.15,0.13636363636363635,0,0,NA,3,8,11,2,6,0,3,7,FALSE
robinla01,Larry Robinson,SG,23,GSW/WSB,1991,36,10,425,139,62,150,0.41333333333333333,0,1,0,62,149,0.4161073825503356,0.41333333333333333,15,27,0.5555555555555556,29,22,51,35,16,1,27,49,TRUE
robinna01,Nate Robinson,PG,21,NYK,2006,72,26,1544,670,230,565,0.40707964601769914,58,146,0.3972602739726027,172,419,0.4105011933174224,0.4584070796460177,152,202,0.7524752475247525,56,111,167,147,59,1,114,201,TRUE
robinol01,Oliver Robinson,SG,22,SAS,1983,35,0,147,101,35,97,0.36082474226804123,1,11,0.090909091,34,86,0.3953488372093023,0.36597938144329895,30,45,0.6666666666666666,6,11,17,21,4,2,13,18,FALSE
robinru01,Rumeal Robinson,PG,24,ATL,1991,47,16,674,265,108,242,0.4462809917355372,2,11,0.18181818181818182,106,231,0.4588744588744589,0.45041322314049587,47,80,0.5875,20,51,71,132,32,8,76,65,TRUE
robinth01,Thomas Robinson,PF,21,SAC/HOU,2013,70,0,1056,333,138,321,0.42990654205607476,0,1,0,138,320,0.43125,0.42990654205607476,57,109,0.5229357798165137,122,193,315,46,41,26,88,124,TRUE
robinwa01,Wayne Robinson,PF,22,DET,1981,81,NA,1592,643,234,509,0.45972495088408644,0,6,0,234,503,0.46520874751491054,0.45972495088408644,175,240,0.7291666666666666,117,177,294,112,46,24,149,186,FALSE
rochejo01,John Roche,PG,30,DEN,1980,82,NA,2286,932,354,741,0.4777327935222672,49,129,0.3798449612403101,305,612,0.49836601307189543,0.5107962213225371,175,202,0.8663366336633663,24,91,115,405,82,12,159,139,FALSE
rodmade01,Dennis Rodman*,SF,25,DET,1987,77,1,1155,500,213,391,0.5447570332480819,0,1,0,213,390,0.5461538461538461,0.5447570332480819,74,126,0.5873015873015873,163,169,332,56,38,48,93,166,TRUE
rodrise01,Sergio Rodríguez,PG,20,POR,2007,67,1,862,247,101,239,0.4225941422594142,24,85,0.2823529411764706,77,154,0.5,0.47280334728033474,21,26,0.8076923076923077,20,71,91,218,35,2,77,72,TRUE
roelo01,Lou Roe,SF,23,DET,1996,49,2,372,90,32,90,0.35555555555555557,2,9,0.2222222222222222,30,81,0.37037037037037035,0.36666666666666664,24,32,0.75,30,48,78,15,10,8,17,42,FALSE
rogerca01,Carlos Rogers,C,23,GSW,1995,49,18,1017,438,180,340,0.5294117647058824,2,14,0.14285714285714285,178,326,0.5460122699386503,0.5323529411764706,76,146,0.5205479452054794,108,170,278,37,22,52,84,124,TRUE
rogerjo01,Johnny Rogers,PF,23,SAC,1987,45,15,468,189,90,185,0.4864864864864865,0,5,0,90,180,0.5,0.4864864864864865,9,15,0.6,30,47,77,26,9,8,20,66,FALSE
rogerro01,Rodney Rogers,SF,22,DEN,1994,79,14,1406,640,239,545,0.43853211009174314,35,92,0.3804347826086957,204,453,0.4503311258278146,0.4706422018348624,127,189,0.671957672,90,136,226,101,63,48,131,195,TRUE
rogerro02,Roy Rogers,PF,23,VAN,1997,82,50,1848,543,244,483,0.505175983,1,1,1,243,482,0.504149378,0.5062111801242236,54,94,0.574468085,139,247,386,46,21,163,86,214,FALSE
romarlo01,Lorenzo Romar,PG,22,GSW,1981,53,NA,726,219,87,211,0.41232227488151657,2,6,0.3333333333333333,85,205,0.4146341463414634,0.41706161137440756,43,63,0.6825396825396826,10,46,56,136,27,3,52,64,TRUE
rondora01,Rajon Rondo,PG,20,BOS,2007,78,25,1831,501,188,450,0.4177777777777778,6,29,0.20689655172413793,182,421,0.4323040380047506,0.42444444444444446,119,184,0.6467391304347826,74,218,292,297,128,8,137,181,TRUE
rooksse01,Sean Rooks,C,23,DAL,1993,72,68,2087,970,368,747,0.4926372155287818,0,2,0,368,745,0.49395973154362416,0.4926372155287818,234,389,0.6015424164524421,196,340,536,95,38,81,160,204,TRUE
rosede01,Derrick Rose,PG,20,CHI,2009,81,80,3000,1361,574,1208,0.47516556291390727,16,72,0.2222222222222222,558,1136,0.49119718309859156,0.4817880794701987,197,250,0.788,96,221,317,512,66,18,202,125,TRUE
roseja01,Jalen Rose,SF,22,DEN,1995,81,37,1798,663,227,500,0.454,36,114,0.3157894736842105,191,386,0.4948186528497409,0.49,173,234,0.7393162393162394,57,160,217,389,65,22,160,206,TRUE
rosema01,Malik Rose,PF,22,CHH,1997,54,1,525,160,61,128,0.4765625,0,2,0,61,126,0.48412698412698413,0.4765625,38,62,0.6129032258064516,70,94,164,32,28,17,41,114,TRUE
rosero01,Rob Rose,SG,24,LAC,1989,2,0,3,0,0,1,0,0,0,NA,0,1,0,0,0,0,NA,1,1,2,0,0,0,0,0,FALSE
rossqu01,Quinton Ross,SG,23,LAC,2005,78,19,1659,397,161,373,0.4316353887399464,1,4,0.25,160,369,0.43360433604336046,0.43297587131367293,74,110,0.6727272727272727,59,151,210,109,51,22,54,165,TRUE
rosste01,Terrence Ross,SG,21,TOR,2013,73,2,1239,467,186,457,0.40700218818380746,65,196,0.33163265306122447,121,261,0.46360153256704983,0.47811816192560175,30,42,0.7142857142857143,35,109,144,53,43,14,48,122,TRUE
rothdo01,Doug Roth,C,22,WSB,1990,42,0,412,81,37,86,0.43023255813953487,0,1,0,37,85,0.43529411764705883,0.43023255813953487,7,14,0.5,44,76,120,20,8,13,16,70,FALSE
rothsc01,Scott Roth,SF,24,UTA,1988,26,0,201,84,30,74,0.40540540540540543,2,11,0.18181818181818182,28,63,0.4444444444444444,0.4189189189189189,22,30,0.7333333333333333,7,21,28,16,12,0,11,37,FALSE
rowanro01,Ron Rowan,SG,24,POR,1987,7,0,16,12,4,9,0.4444444444444444,1,1,1,3,8,0.375,0.5,3,4,0.75,1,0,1,1,4,0,3,1,FALSE
rowinji01,Jim Rowinski,PF,28,DET/PHI,1989,9,0,15,7,1,4,0.25,0,0,NA,1,4,0.25,0.25,5,6,0.8333333333333334,1,4,5,0,0,0,0,0,FALSE
rowlade01,Derrick Rowland,SG,26,MIL,1986,2,0,9,3,1,3,0.3333333333333333,0,0,NA,1,3,0.3333333333333333,0.3333333333333333,1,2,0.5,0,1,1,1,0,0,0,1,FALSE
rowsobr01,Brian Rowsom,PF,22,IND,1988,4,0,16,6,0,6,0,0,0,NA,0,6,0,0,6,6,1,1,4,5,1,1,0,1,3,FALSE
royaldo01,Donald Royal,SF,23,MIN,1990,66,0,746,387,117,255,0.4588235294117647,0,1,0,117,254,0.46062992125984253,0.4588235294117647,153,197,0.7766497461928934,69,68,137,43,32,8,81,107,TRUE
roybr01,Brandon Roy,SG,22,POR,2007,57,55,2015,955,349,765,0.4562091503267974,55,146,0.3767123287671233,294,619,0.47495961227786754,0.492156863,202,241,0.8381742738589212,58,192,250,230,67,10,116,139,TRUE
roziecl01,Clifford Rozier,C,22,GSW,1995,66,34,1494,448,189,390,0.4846153846153846,2,7,0.2857142857142857,187,383,0.48825065274151436,0.48717948717948717,68,152,0.4473684210526316,200,286,486,45,35,39,89,196,FALSE
roziete01,Terry Rozier,PG,21,BOS,2016,39,0,311,72,29,106,0.27358490566037735,6,27,0.2222222222222222,23,79,0.2911392405063291,0.3018867924528302,8,10,0.8,24,39,63,37,6,1,19,23,TRUE
rubiori01,Ricky Rubio,PG,21,MIN,2012,41,31,1404,436,139,389,0.35732647814910024,32,94,0.3404255319148936,107,295,0.36271186440677966,0.39845758354755784,126,157,0.802547771,21,150,171,336,91,8,131,97,TRUE
ruckegu01,Guy Rucker,PF,25,GSW,2003,3,0,4,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,1,1,1,0,0,0,1,FALSE
ruddde01,Delaney Rudd,PG,27,UTA,1990,77,2,850,273,111,259,0.42857142857142855,16,56,0.2857142857142857,95,203,0.46798029556650245,0.4594594594594595,35,53,0.660377358,12,43,55,177,22,1,88,81,FALSE
rudezda01,Damjan Rudež,SF,28,IND,2015,68,2,1047,323,119,263,0.4524714828897338,69,170,0.40588235294117647,50,93,0.5376344086021505,0.5836501901140685,16,23,0.6956521739130435,8,39,47,53,16,5,47,79,FALSE
ruffimi01,Michael Ruffin,PF,23,CHI,2000,71,6,975,159,58,138,0.42028985507246375,0,0,NA,58,138,0.42028985507246375,0.42028985507246375,43,88,0.48863636363636365,117,133,250,44,26,26,59,170,TRUE
ruffitr01,Trevor Ruffin,PG,24,PHO,1995,49,1,319,233,84,197,0.4263959390862944,38,99,0.3838383838383838,46,98,0.46938775510204084,0.5228426395939086,27,38,0.7105263157894737,8,15,23,48,14,2,47,52,FALSE
rulanje01,Jeff Ruland,C,23,WSB,1982,82,0,2214,1183,420,749,0.5607476635514018,1,3,0.3333333333333333,419,746,0.561662198,0.5614152202937249,342,455,0.7516483516483516,253,509,762,134,44,58,237,319,TRUE
ruscost01,Stefano Rusconi,PF,27,PHO,1996,7,0,30,8,3,9,0.3333333333333333,0,0,NA,3,9,0.3333333333333333,0.3333333333333333,2,5,0.4,3,3,6,3,0,2,3,10,FALSE
rushbr01,Brandon Rush,SG,23,IND,2009,75,19,1803,610,243,575,0.4226086956521739,78,209,0.37320574162679426,165,366,0.45081967213114754,0.49043478260869566,46,66,0.696969697,34,199,233,66,38,37,75,128,TRUE
rushka01,Kareem Rush,PG,22,LAL,2003,76,0,872,227,96,244,0.39344262295081966,19,68,0.27941176470588236,77,176,0.4375,0.4323770491803279,16,23,0.6956521739130435,26,68,94,68,10,11,63,71,TRUE
russebr01,Bryon Russell,SF,23,UTA,1994,67,48,1121,334,135,279,0.4838709677419355,2,22,0.090909091,133,257,0.5175097276264592,0.4874551971326165,62,101,0.6138613861386139,61,120,181,54,68,19,55,138,TRUE
russeda01,D'Angelo Russell,PG,19,LAL,2016,80,48,2259,1054,392,956,0.4100418410041841,130,370,0.35135135135135137,262,586,0.447098976,0.4780334728033473,140,190,0.7368421052631579,47,227,274,266,93,13,196,142,TRUE
russewa01,Walker Russell,PG,22,DET,1983,68,1,757,183,67,184,0.3641304347826087,2,18,0.1111111111111111,65,166,0.39156626506024095,0.3695652173913043,47,58,0.8103448275862069,19,54,73,131,16,1,92,71,TRUE
russewa02,Walker Russell,PG,29,DET,2012,28,0,357,84,33,95,0.3473684210526316,4,13,0.3076923076923077,29,82,0.35365853658536583,0.3684210526315789,14,22,0.6363636363636364,7,19,26,58,18,1,33,29,FALSE
sabonar01,Arvydas Sabonis*,C,31,POR,1996,73,21,1735,1058,394,723,0.5449515905947441,39,104,0.375,355,619,0.5735056542810986,0.5719225449515906,231,305,0.7573770491803279,147,441,588,130,64,78,154,211,TRUE
sabondo01,Domantas Sabonis,PF,20,OKC,2017,81,66,1632,479,192,481,0.3991683991683992,51,159,0.32075471698113206,141,322,0.43788819875776397,0.4521829521829522,44,67,0.6567164179104478,46,242,288,82,39,32,83,200,TRUE
sacrero01,Robert Sacre,C,23,LAL,2013,32,3,203,43,18,48,0.375,0,0,NA,18,48,0.375,0.375,7,11,0.6363636363636364,9,25,34,6,0,10,10,38,FALSE
sallejo01,John Salley,C,22,DET,1987,82,2,1463,431,163,290,0.5620689655172414,0,1,0,163,289,0.5640138408304498,0.5620689655172414,105,171,0.6140350877192983,108,188,296,54,44,125,74,256,TRUE
salmojo01,John Salmons,PG,23,PHI,2003,64,1,504,132,48,116,0.41379310344827586,10,31,0.3225806451612903,38,85,0.4470588235294118,0.45689655172413796,26,35,0.7428571428571429,16,43,59,47,17,6,29,53,TRUE
salvake01,Kevin Salvadori,C,26,SAC,1997,23,0,154,37,12,33,0.36363636363636365,0,0,NA,12,33,0.36363636363636365,0.36363636363636365,13,18,0.7222222222222222,6,19,25,10,2,13,12,17,FALSE
samakso01,Soumaila Samake,C,22,NJN,2001,34,0,226,46,18,48,0.375,0,0,NA,18,48,0.375,0.375,10,24,0.4166666666666667,22,31,53,1,2,14,4,23,FALSE
sambch01,Cheikh Samb,C,23,DET,2008,4,0,31,7,3,4,0.75,0,0,NA,3,4,0.75,0.75,1,2,0.5,3,4,7,0,1,2,1,8,FALSE
sampsja01,Jamal Sampson,PF,19,MIL,2003,5,0,8,0,0,2,0,0,0,NA,0,2,0,0,0,0,NA,1,1,2,1,1,0,0,0,TRUE
sampsja02,JaKarr Sampson,SF,21,PHI,2015,74,32,1131,386,146,346,0.42196531791907516,31,127,0.2440944881889764,115,219,0.5251141552511416,0.4667630057803468,63,94,0.6702127659574468,35,128,163,77,38,26,76,135,TRUE
sampsra01,Ralph Sampson*,C,23,HOU,1984,82,82,2693,1720,716,1369,0.5230094959824689,1,4,0.25,715,1365,0.5238095238095238,0.5233747260774287,287,434,0.6612903225806451,293,620,913,163,70,197,294,339,TRUE
samuesa01,Samardo Samuels,PF,22,CLE,2011,37,10,701,288,110,241,0.45643153526970953,0,3,0,110,238,0.46218487394957986,0.45643153526970953,68,110,0.6181818181818182,75,83,158,17,15,18,53,88,FALSE
sanchpe01,Pepe Sánchez,PG,23,ATL/PHI,2001,29,0,150,20,9,28,0.32142857142857145,0,1,0,9,27,0.3333333333333333,0.32142857142857145,2,2,1,3,12,15,41,11,1,6,21,FALSE
sandeje01,Jeff Sanders,PF,24,CHI,1990,31,0,182,28,13,40,0.325,0,0,NA,13,40,0.325,0.325,2,4,0.5,17,22,39,9,4,4,15,27,FALSE
sandela01,Larry Sanders,C,22,MIL,2011,60,12,872,260,116,268,0.43283582089552236,0,0,NA,116,268,0.43283582089552236,0.43283582089552236,28,50,0.56,59,119,178,16,22,72,38,117,TRUE
sandeme01,Melvin Sanders,SG,25,SAS,2006,16,0,113,41,16,33,0.48484848484848486,2,3,0.6666666666666666,14,30,0.4666666666666667,0.5151515151515151,7,10,0.7,4,19,23,3,5,0,8,20,FALSE
sandemi01,Mike Sanders,SF,22,SAS,1983,26,0,393,183,76,157,0.4840764331210191,0,2,0,76,155,0.49032258064516127,0.4840764331210191,31,43,0.7209302325581395,31,63,94,19,18,6,28,57,TRUE
santida01,Daniel Santiago,C,24,PHO,2001,54,2,581,170,64,134,0.47761194029850745,0,0,NA,64,134,0.47761194029850745,0.47761194029850745,42,61,0.6885245901639344,35,67,102,11,17,21,47,101,FALSE
sapplwa01,Wayne Sappleton,PF,24,NJN,1985,33,0,298,96,41,87,0.47126436781609193,0,0,NA,41,87,0.47126436781609193,0.47126436781609193,14,34,0.4117647058823529,28,47,75,7,7,4,21,50,FALSE
saricda01,Dario Šarić,PF,22,PHI,2017,81,36,2129,1040,381,927,0.4110032362459547,106,341,0.31085043988269795,275,586,0.46928327645051193,0.46817691477885653,172,220,0.7818181818181819,112,401,513,182,57,30,183,162,TRUE
sasseja01,Jason Sasser,SF,23,SAS/DAL,1997,8,0,69,19,9,23,0.391304348,1,3,0.3333333333333333,8,20,0.4,0.41304347826086957,0,0,NA,1,7,8,2,3,0,2,11,FALSE
sasseje01,Jeryl Sasser,SG,22,ORL,2002,7,0,36,10,3,14,0.21428571428571427,0,0,NA,3,14,0.21428571428571427,0.21428571428571427,4,5,0.8,3,4,7,2,3,0,2,3,FALSE
satorto01,Tomáš Satoranský,SG,25,WAS,2017,57,3,719,154,61,147,0.41496598639455784,9,37,0.24324324324324326,52,110,0.4727272727272727,0.445578231,23,33,0.696969697,25,58,83,92,26,6,38,60,TRUE
satteke01,Kenny Satterfield,PG,20,DEN,2002,36,4,560,189,73,199,0.36683417085427134,7,27,0.25925925925925924,66,172,0.38372093023255816,0.3844221105527638,36,46,0.782608696,17,35,52,108,31,1,53,43,FALSE
savovpr01,Predrag Savović,SG,26,DEN,2003,27,0,256,83,29,93,0.3118279569892473,4,26,0.15384615384615385,25,67,0.373134328,0.3333333333333333,21,29,0.7241379310344828,9,16,25,22,14,1,21,33,FALSE
scalabr01,Brian Scalabrine,PF,23,NJN,2002,28,0,290,60,23,67,0.34328358208955223,3,10,0.3,20,57,0.3508771929824561,0.3656716417910448,11,15,0.7333333333333333,12,39,51,21,9,2,24,39,TRUE
scaleal01,Alex Scales,SG,27,SAS,2006,1,0,0,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,FALSE
scalede01,DeWayne Scales,PF,22,NYK,1981,44,NA,484,215,94,225,0.4177777777777778,1,6,0.16666666666666666,93,219,0.4246575342465753,0.42,26,39,0.6666666666666666,47,85,132,10,12,4,30,54,FALSE
schayda01,Danny Schayes,C,22,UTA,1982,82,20,1623,644,252,524,0.48091603053435117,0,1,0,252,523,0.4818355640535373,0.48091603053435117,140,185,0.7567567567567568,131,296,427,146,46,72,151,292,TRUE
schefst01,Steve Scheffler,C,23,CHH,1991,39,0,227,59,20,39,0.5128205128205128,0,0,NA,20,39,0.5128205128205128,0.5128205128205128,19,21,0.9047619047619048,21,24,45,9,6,2,4,20,TRUE
schefto01,Tom Scheffler,C,30,POR,1985,39,0,268,52,21,51,0.4117647058823529,0,0,NA,21,51,0.4117647058823529,0.4117647058823529,10,20,0.5,18,58,76,11,8,11,15,48,FALSE
schenlu01,Luke Schenscher,C,23,CHI,2006,20,0,149,36,16,26,0.6153846153846154,0,0,NA,16,26,0.6153846153846154,0.6153846153846154,4,13,0.3076923076923077,8,21,29,7,1,3,5,21,FALSE
schindw01,Dwayne Schintzius,C,22,SAS,1991,42,7,398,158,68,155,0.43870967741935485,0,2,0,68,153,0.4444444444444444,0.43870967741935485,22,40,0.55,28,93,121,17,2,29,34,64,TRUE
schoeru01,Russ Schoene,PF,22,PHI/IND,1983,77,7,1222,476,207,435,0.47586206896551725,1,4,0.25,206,431,0.4779582366589327,0.47701149425287354,61,83,0.7349397590361446,96,159,255,59,25,23,81,192,FALSE
schrede01,Detlef Schrempf,SF,23,DAL,1986,64,12,969,397,142,315,0.4507936507936508,3,7,0.42857142857142855,139,308,0.4512987012987013,0.45555555555555555,110,152,0.7236842105263158,70,128,198,88,23,10,84,166,TRUE
schrode01,Dennis Schröder,PG,20,ATL,2014,49,0,641,183,72,188,0.3829787234042553,10,42,0.23809523809523808,62,146,0.4246575342465753,0.4095744680851064,29,43,0.6744186046511628,5,55,60,93,17,0,61,54,TRUE
schwejo01,John Schweitz,SG,24,SEA,1985,19,0,110,57,25,74,0.33783783783783783,0,4,0,25,70,0.35714285714285715,0.33783783783783783,7,10,0.7,6,15,21,18,0,1,14,12,FALSE
scolalu01,Luis Scola,PF,27,HOU,2008,82,39,2024,847,345,670,0.5149253731343284,0,3,0,345,667,0.5172413793103449,0.5149253731343284,157,235,0.6680851063829787,174,351,525,106,60,19,105,235,TRUE
scottbr01,Brent Scott,PF,25,IND,1997,16,0,55,19,8,17,0.47058823529411764,0,0,NA,8,17,0.47058823529411764,0.47058823529411764,3,6,0.5,3,6,9,3,1,1,4,14,FALSE
scottby01,Byron Scott,SG,22,LAL,1984,74,49,1637,788,334,690,0.48405797101449277,8,34,0.23529411764705882,326,656,0.4969512195121951,0.48985507246376814,112,139,0.8057553956834532,50,114,164,177,81,19,116,174,TRUE
scottde01,Dennis Scott,SG,22,ORL,1991,82,73,2336,1284,503,1183,0.4251901944209637,125,334,0.37425149700598803,378,849,0.4452296819787986,0.47802197802197804,153,204,0.75,62,173,235,134,62,25,127,203,TRUE
scottja01,James Scott,SF,24,MIA,1997,8,0,32,1,0,8,0,0,4,0,0,4,0,0,1,2,0.5,1,5,6,3,2,0,2,5,FALSE
scottmi01,Mike Scott,PF,24,ATL,2013,40,1,376,183,70,147,0.47619047619047616,0,1,0,70,146,0.4794520547945205,0.47619047619047616,43,56,0.7678571428571429,39,71,110,12,4,2,21,32,TRUE
scottsh01,Shawnelle Scott,C,24,CLE,1997,16,0,50,20,8,16,0.5,0,0,NA,8,16,0.5,0.5,4,11,0.36363636363636365,8,8,16,0,0,3,0,6,FALSE
scurrca01,Carey Scurry,SF,23,UTA,1986,78,0,1168,363,142,301,0.4717607973421927,1,11,0.090909091,141,290,0.4862068965517241,0.473421927,78,126,0.6190476190476191,97,145,242,85,78,66,96,171,FALSE
sealssh01,Shea Seals,SG,22,LAL,1998,4,0,9,4,1,8,0.125,0,3,0,1,5,0.2,0.125,2,4,0.5,3,1,4,0,1,0,0,1,FALSE
sealyma01,Malik Sealy,SF,22,IND,1993,58,2,672,330,136,319,0.4263322884012539,7,31,0.22580645161290322,129,288,0.4479166666666667,0.4373040752351097,51,74,0.6891891891891891,60,52,112,47,36,7,58,74,TRUE
sefolth01,Thabo Sefolosha,SG,22,CHI,2007,71,4,868,256,109,256,0.42578125,15,42,0.35714285714285715,94,214,0.4392523364485981,0.455078125,23,45,0.5111111111111111,35,118,153,60,33,11,60,100,TRUE
seikaro01,Rony Seikaly,C,23,MIA,1989,78,62,1962,848,333,744,0.4475806451612903,1,4,0.25,332,740,0.4486486486486487,0.448252688,181,354,0.5112994350282486,204,345,549,55,46,96,200,258,TRUE
selbyjo01,Josh Selby,PG,20,MEM,2012,28,0,237,63,25,72,0.3472222222222222,2,15,0.13333333333333333,23,57,0.40350877192982454,0.3611111111111111,11,14,0.7857142857142857,2,13,15,30,7,0,29,17,FALSE
seldewa01,Wayne Selden,SG,22,NOP/MEM,2017,14,5,236,71,25,58,0.43103448275862066,7,28,0.25,18,30,0.6,0.49137931034482757,14,22,0.6363636363636364,1,15,16,13,6,1,12,18,FALSE
sellebr01,Brad Sellers,PF,24,CHI,1987,80,17,1751,680,276,606,0.45544554455445546,2,10,0.2,274,596,0.4597315436241611,0.4570957095709571,126,173,0.7283236994219653,155,218,373,102,44,68,84,194,TRUE
senesa01,Mouhamed Sene,C,20,SEA,2007,28,3,169,53,18,49,0.3673469387755102,0,0,NA,18,49,0.3673469387755102,0.3673469387755102,17,29,0.5862068965517241,16,29,45,0,3,12,11,33,FALSE
serapke01,Kevin Séraphin,PF,21,WAS,2011,58,1,635,154,66,147,0.4489795918367347,0,0,NA,66,147,0.4489795918367347,0.4489795918367347,22,31,0.7096774193548387,80,72,152,10,17,28,42,126,TRUE
sesayan01,Ansu Sesay,SF,25,SEA,2002,9,0,142,58,22,44,0.5,0,0,NA,22,44,0.5,0.5,14,20,0.7,7,13,20,8,3,2,2,18,FALSE
sessira01,Ramon Sessions,PG,21,MIL,2008,17,7,450,137,51,117,0.4358974358974359,3,7,0.42857142857142855,48,110,0.43636363636363634,0.44871794871794873,32,41,0.7804878048780488,8,50,58,127,17,3,36,26,TRUE
seungha01,Ha Seung-Jin,C,19,POR,2005,19,0,104,26,10,23,0.43478260869565216,0,0,NA,10,23,0.43478260869565216,0.43478260869565216,6,11,0.5454545454545454,6,12,18,2,1,5,12,21,FALSE
sewelto01,Tom Sewell,SG,22,WSB,1985,21,0,87,20,9,36,0.25,0,2,0,9,34,0.2647058823529412,0.25,2,4,0.5,2,2,4,6,3,1,7,13,FALSE
shackch01,Charles Shackleford,C,22,NJN,1989,60,0,484,187,83,168,0.49404761904761907,0,1,0,83,167,0.49700598802395207,0.49404761904761907,21,42,0.5,50,103,153,21,15,18,27,71,TRUE
shakumu01,Mustafa Shakur,PG,26,WAS,2011,22,0,159,51,21,59,0.3559322033898305,1,10,0.1,20,49,0.40816326530612246,0.3644067796610169,8,15,0.5333333333333333,7,15,22,25,5,3,18,15,FALSE
shammgo01,God Shammgod,PG,21,WAS,1998,20,0,146,61,19,58,0.3275862068965517,0,2,0,19,56,0.3392857142857143,0.3275862068965517,23,30,0.7666666666666667,2,5,7,36,7,1,21,27,FALSE
sharpwa01,Walter Sharpe,PF,22,DET,2009,8,0,20,8,4,11,0.36363636363636365,0,2,0,4,9,0.4444444444444444,0.36363636363636365,0,2,0,0,3,3,0,0,2,0,3,FALSE
shaskjo01,John Shasky,C,24,MIA,1989,65,4,944,357,121,248,0.4879032258064516,0,2,0,121,246,0.491869919,0.4879032258064516,115,167,0.688622754,96,136,232,22,14,13,46,94,FALSE
shawbr01,Brian Shaw,SG,22,BOS,1989,82,54,2301,703,297,686,0.4329446064139942,0,13,0,297,673,0.4413075780089153,0.4329446064139942,109,132,0.8257575757575758,119,257,376,472,78,27,188,211,TRUE
shawca01,Casey Shaw,C,23,PHI,1999,9,0,14,2,1,8,0.125,0,0,NA,1,8,0.125,0.125,0,0,NA,3,0,3,0,0,0,2,2,FALSE
sheltcr01,Craig Shelton,SF,23,ATL,1981,55,NA,586,235,100,219,0.456621005,0,1,0,100,218,0.45871559633027525,0.456621005,35,58,0.603448276,59,79,138,27,18,5,61,128,FALSE
shengto01,Tornike Shengelia,SF,21,BRK,2013,19,0,93,30,10,23,0.43478260869565216,1,2,0.5,9,21,0.42857142857142855,0.45652173913043476,9,16,0.5625,9,14,23,3,3,1,11,11,FALSE
sheppje01,Jeff Sheppard,SG,24,ATL,1999,18,5,185,40,15,39,0.38461538461538464,2,7,0.2857142857142857,13,32,0.40625,0.41025641025641024,8,13,0.6153846153846154,6,16,22,16,3,0,7,12,FALSE
sheroed01,Ed Sherod,PG,23,NYK,1983,64,37,1624,395,171,421,0.40617577197149646,1,13,0.076923077,170,408,0.4166666666666667,0.40736342042755347,52,80,0.65,43,106,149,311,96,14,104,112,FALSE
shirlpa01,Paul Shirley,PF,25,ATL,2003,2,0,5,0,0,4,0,0,0,NA,0,4,0,0,0,0,NA,0,1,1,0,0,0,0,0,FALSE
shousde01,Dexter Shouse,PG,26,PHI,1990,3,0,18,0,0,4,0,0,1,0,0,3,0,0,0,0,NA,0,0,0,2,1,1,2,2,FALSE
shumpim01,Iman Shumpert,PG,21,NYK,2012,59,35,1705,563,214,534,0.40074906367041196,48,157,0.3057324840764331,166,377,0.4403183023872679,0.44569288389513106,87,109,0.7981651376146789,42,144,186,164,101,8,111,173,TRUE
shvedal01,Alexey Shved,SG,24,MIN,2013,77,16,1840,665,236,635,0.3716535433070866,85,288,0.2951388888888889,151,347,0.43515850144092216,0.4385826771653543,108,150,0.72,41,134,175,286,54,27,147,117,FALSE
siakapa01,Pascal Siakam,PF,22,TOR,2017,55,38,859,229,103,205,0.5024390243902439,1,7,0.14285714285714285,102,198,0.5151515151515151,0.5048780487804878,22,32,0.6875,64,121,185,17,26,45,33,109,TRUE
sichtje01,Jerry Sichting,PG,24,IND,1981,47,NA,450,93,34,95,0.35789473684210527,0,5,0,34,90,0.37777777777777777,0.35789473684210527,25,32,0.78125,11,32,43,70,23,1,28,38,TRUE
silasxa01,Xavier Silas,SG,24,PHI,2012,2,0,39,11,4,15,0.26666666666666666,1,6,0.16666666666666666,3,9,0.3333333333333333,0.3,2,3,0.6666666666666666,2,2,4,3,0,0,3,5,FALSE
